web-scraper-order,ImageFilename,Image_DownloadURL,ProjectTitle,ProjectAuthors,PublicationDate
1605904676-3935,1990.1_Three%20Projects_2.jpg,https://archive.org/download/199001ThreeProjectsExhibitionPhotos/1990.1_Three%20Projects_2.jpg,"1990.01_Three Projects 1985-1990 (051.1990), Exhibition Photos","Enric Miralles, Carme Pinós",1/16/1990
1605904676-3937,1990.1_Three%20Projects_3.jpg,https://archive.org/download/199001ThreeProjectsExhibitionPhotos/1990.1_Three%20Projects_3.jpg,"1990.01_Three Projects 1985-1990 (051.1990), Exhibition Photos","Enric Miralles, Carme Pinós",1/16/1990
1605904676-3939,1990.1_Three%20Projects_4.jpg,https://archive.org/download/199001ThreeProjectsExhibitionPhotos/1990.1_Three%20Projects_4.jpg,"1990.01_Three Projects 1985-1990 (051.1990), Exhibition Photos","Enric Miralles, Carme Pinós",1/16/1990
1605904591-3778,1990.02_Western%20Objects%20Eastern%20Fields_1.jpg,https://archive.org/download/199002WesternObjectsEasternFieldsExhibitionPhotos/1990.02_Western%20Objects%20Eastern%20Fields_1.jpg,"1990.02_Western Objects Eastern Fields (052.1990), Exhibition Photos",Bolles + Wilson (Peter Wilson and Julia Bolles),2/20/1990
1605904591-3780,1990.02_Western%20Objects%20Eastern%20Fields_2.jpg,https://archive.org/download/199002WesternObjectsEasternFieldsExhibitionPhotos/1990.02_Western%20Objects%20Eastern%20Fields_2.jpg,"1990.02_Western Objects Eastern Fields (052.1990), Exhibition Photos",Bolles + Wilson (Peter Wilson and Julia Bolles),2/20/1990
1605904591-3782,1990.02_Western%20Objects%20Eastern%20Fields_3.jpg,https://archive.org/download/199002WesternObjectsEasternFieldsExhibitionPhotos/1990.02_Western%20Objects%20Eastern%20Fields_3.jpg,"1990.02_Western Objects Eastern Fields (052.1990), Exhibition Photos",Bolles + Wilson (Peter Wilson and Julia Bolles),2/20/1990
1605904591-3784,1990.02_Western%20Objects%20Eastern%20Fields_4.jpg,https://archive.org/download/199002WesternObjectsEasternFieldsExhibitionPhotos/1990.02_Western%20Objects%20Eastern%20Fields_4.jpg,"1990.02_Western Objects Eastern Fields (052.1990), Exhibition Photos",Bolles + Wilson (Peter Wilson and Julia Bolles),2/20/1990
1605904591-3786,1990.02_Western%20Objects%20Eastern%20Fields_5.jpg,https://archive.org/download/199002WesternObjectsEasternFieldsExhibitionPhotos/1990.02_Western%20Objects%20Eastern%20Fields_5.jpg,"1990.02_Western Objects Eastern Fields (052.1990), Exhibition Photos",Bolles + Wilson (Peter Wilson and Julia Bolles),2/20/1990
1605904591-3788,1990.02_Western%20Objects%20Eastern%20Fields_6.jpg,https://archive.org/download/199002WesternObjectsEasternFieldsExhibitionPhotos/1990.02_Western%20Objects%20Eastern%20Fields_6.jpg,"1990.02_Western Objects Eastern Fields (052.1990), Exhibition Photos",Bolles + Wilson (Peter Wilson and Julia Bolles),2/20/1990
1605904733-4077,1990.04_formalhaut_2.jpg,https://archive.org/download/199003FormalhautExhibitionPhotos/1990.04_formalhaut_2.jpg,"1990.03_Formalhaut (053.1990), Exhibition Photos","Ottmar Hörl, Gabriela Seifert, Götz Stöckmann",3/27/1990
1605904733-4079,1990.04_formalhaut_3.jpg,https://archive.org/download/199003FormalhautExhibitionPhotos/1990.04_formalhaut_3.jpg,"1990.03_Formalhaut (053.1990), Exhibition Photos","Ottmar Hörl, Gabriela Seifert, Götz Stöckmann",3/27/1990
1605904733-4081,1990.04_formalhaut_4.jpg,https://archive.org/download/199003FormalhautExhibitionPhotos/1990.04_formalhaut_4.jpg,"1990.03_Formalhaut (053.1990), Exhibition Photos","Ottmar Hörl, Gabriela Seifert, Götz Stöckmann",3/27/1990
1605904733-4083,1990.04_formalhaut_5.jpg,https://archive.org/download/199003FormalhautExhibitionPhotos/1990.04_formalhaut_5.jpg,"1990.03_Formalhaut (053.1990), Exhibition Photos","Ottmar Hörl, Gabriela Seifert, Götz Stöckmann",3/27/1990
1605904733-4085,1990.04_formalhaut_6.jpg,https://archive.org/download/199003FormalhautExhibitionPhotos/1990.04_formalhaut_6.jpg,"1990.03_Formalhaut (053.1990), Exhibition Photos","Ottmar Hörl, Gabriela Seifert, Götz Stöckmann",3/27/1990
1605904393-3314,1990.04_Post-Consumerism_1.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_1.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3316,1990.04_Post-Consumerism_10.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_10.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3318,1990.04_Post-Consumerism_11.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_11.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3320,1990.04_Post-Consumerism_12.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_12.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3322,1990.04_Post-Consumerism_13.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_13.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3324,1990.04_Post-Consumerism_2.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_2.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3326,1990.04_Post-Consumerism_3.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_3.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3328,1990.04_Post-Consumerism_4.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_4.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3330,1990.04_Post-Consumerism_5.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_5.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3332,1990.04_Post-Consumerism_6.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_6.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3334,1990.04_Post-Consumerism_7.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_7.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3336,1990.04_Post-Consumerism_8.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_8.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605904393-3338,1990.04_Post-Consumerism_9.jpg,https://archive.org/download/199004PostConsumerismExhibitionPhotos/1990.04_Post-Consumerism_9.jpg,"1990.04_Post-Consumerism (054.1990), Exhibition Photos","Public Art Fund, 14th Street-Union Square Local Development Corporation",4/26/1990
1605905145-5253,ProjectAtlas_test (1).jpg,https://archive.org/download/025103/ProjectAtlas_test.jpg,1990.09_Project Atlas_Submission:,Joey N. Shimoda (Office of the Original Zone),9/1/1990
1605904455-3469,1990.09_Project%20Atlas_Patrick%20Peters.jpg,https://archive.org/download/projectatlaspatrickpeters/1990.09_Project%20Atlas_Patrick%20Peters.jpg,1990.09_Project Atlas_Submission:,Patrick Peters,9/18/1990
1605904490-3544,1990.09_Project%20Atlas_Shane%20Oneill.jpg,https://archive.org/download/projectatlasshaneoneill/1990.09_Project%20Atlas_Shane%20Oneill.jpg,1990.09_Project Atlas_Submission:,Shane Oneill,9/18/1990
1605904512-3612,1990.09_Project%20Atlas_Peter%20Lang.jpg,https://archive.org/download/projectatlaspeterlang/1990.09_Project%20Atlas_Peter%20Lang.jpg,1990.09_Project Atlas_Submission:,Peter Lang,9/18/1990
1605904517-3619,1990.09_Project%20Atlas_James%20Langford.jpg,https://archive.org/download/1990.09projectatlasjameslangford/1990.09_Project%20Atlas_James%20Langford.jpg,1990.09_Project Atlas_Submission:,James Langford,9/18/1990
1605904542-3671,1990.09_Project%20Atlas_Starling%20Keene%201.jpg,https://archive.org/download/projectatlasstarlingkeene/1990.09_Project%20Atlas_Starling%20Keene%201.jpg,1990.09_Project Atlas_Submission:,Starling Keene,9/18/1990
1605904596-3795,1990.09_Project%20Atlas_Jean%20Marc%20Ablans%20and%20Christopher%20Burns%201.jpg,https://archive.org/download/1990.09projectatlasjeanmarcablansandchristopherburns1/1990.09_Project%20Atlas_Jean%20Marc%20Ablans%20and%20Christopher%20Burns%201.jpg,1990.09_Project Atlas_Submission:,Jean Marc Ablans And Christopher Burns,9/18/1990
1605904596-3797,1990.09_Project%20Atlas_Jean%20Marc%20Ablans%20and%20Christopher%20Burns%202.jpg,https://archive.org/download/1990.09projectatlasjeanmarcablansandchristopherburns1/1990.09_Project%20Atlas_Jean%20Marc%20Ablans%20and%20Christopher%20Burns%202.jpg,1990.09_Project Atlas_Submission:,Jean Marc Ablans And Christopher Burns,9/18/1990
1605904728-4070,1990.09_Project%20Atlas_Wellington%20Reiter.jpg,https://archive.org/download/projectatlaswreiter/1990.09_Project%20Atlas_Wellington%20Reiter.jpg,1990.09_Project Atlas_Submission:,Wellington Reiter,9/18/1990
1605904878-4398,1990.09_Project%20Atlas_Mark%20West.jpg,https://archive.org/download/projectatlasmarkwest/1990.09_Project%20Atlas_Mark%20West.jpg,"1990.09_Project Atlas (055.1990), Submission",Mark West,9/18/1990
1605904878-4399,1990.09_Project%20Atlas_Mark%20West2.jpg,https://archive.org/download/projectatlasmarkwest/1990.09_Project%20Atlas_Mark%20West2.jpg,"1990.09_Project Atlas (055.1990), Submission",Mark West,9/18/1990
1605904878-4401,1990.09_Project%20Atlas_Mark%20West3.jpg,https://archive.org/download/projectatlasmarkwest/1990.09_Project%20Atlas_Mark%20West3.jpg,"1990.09_Project Atlas (055.1990), Submission",Mark West,9/18/1990
1605904878-4403,1990.09_Project%20Atlas_Mark%20West4.jpg,https://archive.org/download/projectatlasmarkwest/1990.09_Project%20Atlas_Mark%20West4.jpg,"1990.09_Project Atlas (055.1990), Submission",Mark West,9/18/1990
1605904911-4502,1990.09_Project%20Atlas_Johanenes%20Koops%202.jpg,https://archive.org/download/1990.09projectatlaskoops/1990.09_Project%20Atlas_Johanenes%20Koops%202.jpg,1990.09_Project Atlas_Submission:,Johannes Koops,9/18/1990
1605904911-4504,1990.09_Project%20Atlas_Johanenes%20Koops%203.jpg,https://archive.org/download/1990.09projectatlaskoops/1990.09_Project%20Atlas_Johanenes%20Koops%203.jpg,1990.09_Project Atlas_Submission:,Johannes Koops,9/18/1990
1605904911-4506,1990.09_Project%20Atlas_Johanenes%20Koops%206.jpg,https://archive.org/download/1990.09projectatlaskoops/1990.09_Project%20Atlas_Johanenes%20Koops%206.jpg,1990.09_Project Atlas_Submission:,Johannes Koops,9/18/1990
1605904911-4507,1990.09_Project%20Atlas_Johannes%20Koops%200.jpg,https://archive.org/download/1990.09projectatlaskoops/1990.09_Project%20Atlas_Johannes%20Koops%200.jpg,1990.09_Project Atlas_Submission:,Johannes Koops,9/18/1990
1605904911-4509,1990.09_Project%20Atlas_Johannes%20Koops%201.jpg,https://archive.org/download/1990.09projectatlaskoops/1990.09_Project%20Atlas_Johannes%20Koops%201.jpg,1990.09_Project Atlas_Submission:,Johannes Koops,9/18/1990
1605904916-4517,1990.09_Project%20Atlas_Mark%20Horton%20et%20al%201.jpg,https://archive.org/download/1990.09projectatlasmarkhortonetal1/1990.09_Project%20Atlas_Mark%20Horton%20et%20al%201.jpg,1990.09_Project Atlas_Submission:,Mark Horton et al.,9/18/1990
1605904916-4519,1990.09_Project%20Atlas_Mark%20Horton%20et%20al%202.jpg,https://archive.org/download/1990.09projectatlasmarkhortonetal1/1990.09_Project%20Atlas_Mark%20Horton%20et%20al%202.jpg,1990.09_Project Atlas_Submission:,Mark Horton et al.,9/18/1990
1605904916-4521,1990.09_Project%20Atlas_Mark%20Horton%20et%20al%203.jpg,https://archive.org/download/1990.09projectatlasmarkhortonetal1/1990.09_Project%20Atlas_Mark%20Horton%20et%20al%203.jpg,1990.09_Project Atlas_Submission:,Mark Horton et al.,9/18/1990
1605904916-4523,1990.09_Project%20Atlas_Mark%20Horton%20et%20al%204.jpg,https://archive.org/download/1990.09projectatlasmarkhortonetal1/1990.09_Project%20Atlas_Mark%20Horton%20et%20al%204.jpg,1990.09_Project Atlas_Submission:,Mark Horton et al.,9/18/1990
1605904916-4525,1990.09_Project%20Atlas_Mark%20Horton%20et%20al%205.jpg,https://archive.org/download/1990.09projectatlasmarkhortonetal1/1990.09_Project%20Atlas_Mark%20Horton%20et%20al%205.jpg,1990.09_Project Atlas_Submission:,Mark Horton et al.,9/18/1990
1605905019-4854,1990.09_Project%20Atlas_Jeff%20Schofield_2.jpg,https://archive.org/download/1990.09projectatlasjeffschofield2/1990.09_Project%20Atlas_Jeff%20Schofield_2.jpg,1990.09_Project Atlas_Submission:,Jeff Schofield,9/18/1990
1605904710-4034,1990.10_Architecture%20in%20an%20Inverted%20Field_1.jpg,https://archive.org/download/199010ArchitectureInAnInvertedFieldExhibitionPhotos/1990.10_Architecture%20in%20an%20Inverted%20Field_1.jpg,"1990.10_Architecture in an Inverted Field: Recent Works by Dan Hoffman (056.1990), Exhibition Photos",Dan Hoffman,10/19/1990
1605904710-4036,1990.10_Architecture%20in%20an%20Inverted%20Field_2.jpg,https://archive.org/download/199010ArchitectureInAnInvertedFieldExhibitionPhotos/1990.10_Architecture%20in%20an%20Inverted%20Field_2.jpg,"1990.10_Architecture in an Inverted Field: Recent Works by Dan Hoffman (056.1990), Exhibition Photos",Dan Hoffman,10/19/1990
1605904710-4038,1990.10_Architecture%20in%20an%20Inverted%20Field_3.jpg,https://archive.org/download/199010ArchitectureInAnInvertedFieldExhibitionPhotos/1990.10_Architecture%20in%20an%20Inverted%20Field_3.jpg,"1990.10_Architecture in an Inverted Field: Recent Works by Dan Hoffman (056.1990), Exhibition Photos",Dan Hoffman,10/19/1990
1605904710-4040,1990.10_Architecture%20in%20an%20Inverted%20Field_4.jpg,https://archive.org/download/199010ArchitectureInAnInvertedFieldExhibitionPhotos/1990.10_Architecture%20in%20an%20Inverted%20Field_4.jpg,"1990.10_Architecture in an Inverted Field: Recent Works by Dan Hoffman (056.1990), Exhibition Photos",Dan Hoffman,10/19/1990
1605904710-4042,1990.10_Architecture%20in%20an%20Inverted%20Field_5.jpg,https://archive.org/download/199010ArchitectureInAnInvertedFieldExhibitionPhotos/1990.10_Architecture%20in%20an%20Inverted%20Field_5.jpg,"1990.10_Architecture in an Inverted Field: Recent Works by Dan Hoffman (056.1990), Exhibition Photos",Dan Hoffman,10/19/1990
1605904710-4044,1990.10_Architecture%20in%20an%20Inverted%20Field_6.jpg,https://archive.org/download/199010ArchitectureInAnInvertedFieldExhibitionPhotos/1990.10_Architecture%20in%20an%20Inverted%20Field_6.jpg,"1990.10_Architecture in an Inverted Field: Recent Works by Dan Hoffman (056.1990), Exhibition Photos",Dan Hoffman,10/19/1990
1605904479-3500,1990.12_Hi-No-Maru_1.jpg,https://archive.org/download/199012HiNoMaruExhibitionPhotos/1990.12_Hi-No-Maru_1.jpg,"1990.12_Hi-No-Maru (057.1990), Exhibition Photos",Yukinori Yanagi,12/18/1990
1605904479-3502,1990.12_Hi-No-Maru_2.jpg,https://archive.org/download/199012HiNoMaruExhibitionPhotos/1990.12_Hi-No-Maru_2.jpg,"1990.12_Hi-No-Maru (057.1990), Exhibition Photos",Yukinori Yanagi,12/18/1990
1605904479-3504,1990.12_Hi-No-Maru_3.jpg,https://archive.org/download/199012HiNoMaruExhibitionPhotos/1990.12_Hi-No-Maru_3.jpg,"1990.12_Hi-No-Maru (057.1990), Exhibition Photos",Yukinori Yanagi,12/18/1990
1605904479-3506,1990.12_Hi-No-Maru_4.jpg,https://archive.org/download/199012HiNoMaruExhibitionPhotos/1990.12_Hi-No-Maru_4.jpg,"1990.12_Hi-No-Maru (057.1990), Exhibition Photos",Yukinori Yanagi,12/18/1990
1605904479-3508,1990.12_Hi-No-Maru_5.jpg,https://archive.org/download/199012HiNoMaruExhibitionPhotos/1990.12_Hi-No-Maru_5.jpg,"1990.12_Hi-No-Maru (057.1990), Exhibition Photos",Yukinori Yanagi,12/18/1990
1605904479-3510,1990.12_Hi-No-Maru_6.jpg,https://archive.org/download/199012HiNoMaruExhibitionPhotos/1990.12_Hi-No-Maru_6.jpg,"1990.12_Hi-No-Maru (057.1990), Exhibition Photos",Yukinori Yanagi,12/18/1990
1605904389-3293,0816-71%20copy.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/0816-71%20copy.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3295,0816-72%20copy.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/0816-72%20copy.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3297,0816-73%20copy.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/0816-73%20copy.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3299,0816-74%20copy.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/0816-74%20copy.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3301,0816-75.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/0816-75.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3303,0816-77%20copy.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/0816-77%20copy.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3305,1991.02_Scale%20%26%20Perspective_1.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/1991.02_Scale%20%26%20Perspective_1.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904389-3311,1991_Scale%20and%20Perspective_install.jpg,https://archive.org/download/199102ScalePerspectiveExhibitionPhotos/1991_Scale%20and%20Perspective_install.jpg,"1991.02_Scale & Perspective (058.1991), Exhibition Photos",Luc Deleu,2/1/1991
1605904329-3184,1991.04_Operation%20Desert%20Cloud_1.jpg,https://archive.org/download/199103OperationDesertCloudExhibitionPhotos/1991.04_Operation%20Desert%20Cloud_1.jpg,"1991.03_Operation Desert Cloud (059.1991), Exhibition Photos",Pearson Post Industries,3/26/1991
1605904329-3186,1991.04_Operation%20Desert%20Cloud_2.jpg,https://archive.org/download/199103OperationDesertCloudExhibitionPhotos/1991.04_Operation%20Desert%20Cloud_2.jpg,"1991.03_Operation Desert Cloud (059.1991), Exhibition Photos",Pearson Post Industries,3/26/1991
1605904329-3188,1991.04_Operation%20Desert%20Cloud_3.jpg,https://archive.org/download/199103OperationDesertCloudExhibitionPhotos/1991.04_Operation%20Desert%20Cloud_3.jpg,"1991.03_Operation Desert Cloud (059.1991), Exhibition Photos",Pearson Post Industries,3/26/1991
1605904329-3190,1991.04_Operation%20Desert%20Cloud_4.jpg,https://archive.org/download/199103OperationDesertCloudExhibitionPhotos/1991.04_Operation%20Desert%20Cloud_4.jpg,"1991.03_Operation Desert Cloud (059.1991), Exhibition Photos",Pearson Post Industries,3/26/1991
1605904329-3192,1991.04_Operation%20Desert%20Cloud_6.jpg,https://archive.org/download/199103OperationDesertCloudExhibitionPhotos/1991.04_Operation%20Desert%20Cloud_6.jpg,"1991.03_Operation Desert Cloud (059.1991), Exhibition Photos",Pearson Post Industries,3/26/1991
1605904980-4699,1016-11%20copy.jpg,https://archive.org/download/199104EmptyPedestalsProjectExhibitionPhotos/1016-11%20copy.jpg,"1991.04_Empty Pedestals Project (060.1991), Exhibition Photos",Marc Blane,4/25/1991
